"County Code","District Code","School Code","Filler","Test Year","Type Id","County Name","District Name","School Name","Zip Code"
"01","61259","6001911",,"2016","7","Alameda","Oakland Unified School District","Hillcrest Elementary","94618"
"01","61259","6001929",,"2016","7","Alameda","Oakland Unified School District","Horace Mann Elementary","94601"
"01","61259","6001945",,"2016","7","Alameda","Oakland Unified School District","Joaquin Miller Elementary","94611"
"01","61259","6001978",,"2016","7","Alameda","Oakland Unified School District","Lafayette Elementary","94607"
"01","61259","6001994",,"2016","7","Alameda","Oakland Unified School District","Laurel Elementary","94619"
"01","61259","6002018",,"2016","7","Alameda","Oakland Unified School District","Lincoln Elementary","94607"
"01","61259","6002042",,"2016","7","Alameda","Oakland Unified School District","Manzanita Community","94601"
"01","61259","6002059",,"2016","7","Alameda","Oakland Unified School District","Markham Elementary","94605"
"01","61259","6002075",,"2016","7","Alameda","Oakland Unified School District","Bridges Academy","94601"
"01","61259","6002083",,"2016","7","Alameda","Oakland Unified School District","Montclair Elementary","94611"
"01","61259","6002091",,"2016","7","Alameda","Oakland Unified School District","Parker Elementary","94605"
"01","61259","6002109",,"2016","7","Alameda","Oakland Unified School District","Peralta Elementary","94609"
"01","61259","6002117",,"2016","7","Alameda","Oakland Unified School District","Piedmont Avenue Elementary","94611"
"01","61259","6002125",,"2016","7","Alameda","Oakland Unified School District","Preparatory Literary Academy Of Cultural Excellenc","94607"
"01","61259","6002141",,"2016","7","Alameda","Oakland Unified School District","Redwood Heights Elementary","94619"
"01","61259","6002174",,"2016","7","Alameda","Oakland Unified School District","Sequoia Elementary","94602"
"01","61259","6002182",,"2016","7","Alameda","Oakland Unified School District","Madison Park Academy Tk-5","94603"
"01","61259","6002190",,"2016","7","Alameda","Oakland Unified School District","Esperanza Elementary","94603"
"01","61259","6002216",,"2016","7","Alameda","Oakland Unified School District","Thornhill Elementary","94611"
"01","61259","6002273",,"2016","7","Alameda","Oakland Unified School District","Acorn Woodland Elementary","94621"
"01","61259","6056998",,"2016","7","Alameda","Oakland Unified School District","Bret Harte Middle","94602"
"01","61259","6057004",,"2016","7","Alameda","Oakland Unified School District","Claremont Middle","94618"
"01","61259","6057020",,"2016","7","Alameda","Oakland Unified School District","Frick Middle","94605"
"01","61259","6057046",,"2016","7","Alameda","Oakland Unified School District","Hoover Elementary","94608"
"01","61259","6057061",,"2016","7","Alameda","Oakland Unified School District","Edna Brewer Middle","94610"
"01","61259","6057079",,"2016","7","Alameda","Oakland Unified School District","Montera Middle","94611"
"01","61259","6057087",,"2016","7","Alameda","Oakland Unified School District","Roosevelt Middle","94606"
"01","61259","6057095",,"2016","7","Alameda","Oakland Unified School District","Westlake Middle","94612"
"01","61259","6066450",,"2016","7","Alameda","Oakland Unified School District","Madison Park Academy 6-12","94603"
"01","61259","6072235",,"2016","7","Alameda","Oakland Unified School District","Martin Luther King, Jr. Elementary","94607"
"01","61259","6096523",,"2016","7","Alameda","Oakland Unified School District","La Escuelita Elementary","94606"
"01","61259","6111660",,"2016","9","Alameda","Oakland Charter Academy","Oakland Charter Academy","94601"
"01","61259","6113807",,"2016","9","Alameda","American Indian Public Charter","American Indian Public Charter","94619"
"01","61259","6114011",,"2016","7","Alameda","Oakland Unified School District","Independent Study, Sojourner Truth","94605"
"01","61259","6117568",,"2016","9","Alameda","Aspire Monarch Academy","Aspire Monarch Academy","94603"
"01","61259","6117972",,"2016","9","Alameda","North Oakland Community Charter","North Oakland Community Charter","94608"
"01","61259","6118608",,"2016","9","Alameda","Ascend","Ascend","94601"
"01","61259","6118616",,"2016","7","Alameda","Oakland Unified School District","International Community","94601"
"01","61259","6118640",,"2016","7","Alameda","Oakland Unified School District","Melrose Leadership Academy","94619"
"01","61259","6118657",,"2016","7","Alameda","Oakland Unified School District","Urban Promise Academy","94601"
"01","61275","0000000",,"2016","6","Alameda","Piedmont City Unified","","     "
"01","61275","0130286",,"2016","7","Alameda","Piedmont City Unified","Millennium High Alternative","94611"
"01","61275","0136515",,"2016","7","Alameda","Piedmont City Unified","Piedmont High","94611"
"01","61275","6002281",,"2016","7","Alameda","Piedmont City Unified","Beach Elementary","94611"
"01","61275","6002299",,"2016","7","Alameda","Piedmont City Unified","Havens Elementary","94611"
"01","61275","6002307",,"2016","7","Alameda","Piedmont City Unified","Wildwood Elementary","94611"
"01","61275","6066492",,"2016","7","Alameda","Piedmont City Unified","Piedmont Middle","94611"
"01","61291","0000000",,"2016","6","Alameda","San Leandro Unified","","     "
"01","61291","0134528",,"2016","7","Alameda","San Leandro Unified","Lincoln High (Continuation)","94579"
"01","61291","0137588",,"2016","7","Alameda","San Leandro Unified","San Leandro High","94577"
"01","61291","6002372",,"2016","7","Alameda","San Leandro Unified","Garfield Elementary","94577"
"01","61291","6002398",,"2016","7","Alameda","San Leandro Unified","Jefferson Elementary","94578"
"01","61291","6002414",,"2016","7","Alameda","San Leandro Unified","Madison Elementary","94579"
"01","61291","6002422",,"2016","7","Alameda","San Leandro Unified","Mckinley Elementary","94577"
"01","61291","6002430",,"2016","7","Alameda","San Leandro Unified","Monroe Elementary","94578"
"01","61291","6002448",,"2016","7","Alameda","San Leandro Unified","Roosevelt Elementary","94577"
"01","61291","6002455",,"2016","7","Alameda","San Leandro Unified","Washington Elementary","94577"
"01","61291","6002463",,"2016","7","Alameda","San Leandro Unified","Wilson Elementary","94577"
"01","61291","6057111",,"2016","7","Alameda","San Leandro Unified","Bancroft Middle","94577"
"01","61291","6066518",,"2016","7","Alameda","San Leandro Unified","John Muir Middle","94577"
"01","61309","0000000",,"2016","6","Alameda","San Lorenzo Unified","","     "
"01","61309","0101212",,"2016","9","Alameda","Kipp Summit Academy","Kipp Summit Academy","94580"
"01","61309","0111799",,"2016","7","Alameda","San Lorenzo Unified","East Bay Arts High","94541"
"01","61309","0114421",,"2016","9","Alameda","Kipp King Collegiate High","Kipp King Collegiate High","94580"
"01","61309","0130849",,"2016","7","Alameda","San Lorenzo Unified","Arroyo High","94580"
"01","61309","0137745",,"2016","7","Alameda","San Lorenzo Unified","Royal Sunset (Continuation)","94541"
"01","61309","0137810",,"2016","7","Alameda","San Lorenzo Unified","San Lorenzo High","94580"
"01","61309","6002505",,"2016","7","Alameda","San Lorenzo Unified","Bay Elementary","94580"
"01","61309","6002513",,"2016","7","Alameda","San Lorenzo Unified","Bohannon Middle","94580"
"01","61309","6002521",,"2016","7","Alameda","San Lorenzo Unified","Colonial Acres Elementary","94541"
"01","61309","6002539",,"2016","7","Alameda","San Lorenzo Unified","Corvallis Elementary","94579"
"01","61309","6002547",,"2016","7","Alameda","San Lorenzo Unified","Dayton Elementary","94579"
"01","61309","6002554",,"2016","7","Alameda","San Lorenzo Unified","Del Rey Elementary","94580"
"01","61309","6002562",,"2016","7","Alameda","San Lorenzo Unified","Edendale Middle","94580"
"01","61309","6002604",,"2016","7","Alameda","San Lorenzo Unified","Grant Elementary","94580"
"01","61309","6002612",,"2016","7","Alameda","San Lorenzo Unified","Hesperian Elementary","94580"
"01","61309","6002620",,"2016","7","Alameda","San Lorenzo Unified","Hillside Elementary","94578"
"01","61309","6002653",,"2016","7","Alameda","San Lorenzo Unified","Lorenzo Manor Elementary","94541"
"01","61309","6002703",,"2016","7","Alameda","San Lorenzo Unified","Washington Manor Middle","94579"
"01","75093","0000000",,"2016","6","Alameda","Dublin Unified","","     "
"01","75093","0114579",,"2016","7","Alameda","Dublin Unified","John Green Elementary","94568"
"01","75093","0123935",,"2016","7","Alameda","Dublin Unified","Harold William Kolb","94568"
"01","75093","0125930",,"2016","7","Alameda","Dublin Unified","Eleanor Murray Fallon","94568"
"01","75093","0131615",,"2016","7","Alameda","Dublin Unified","J. M. Amador Elementary","94568"
"01","75093","0132704",,"2016","7","Alameda","Dublin Unified","Dublin High","94568"
"01","75093","0138453",,"2016","7","Alameda","Dublin Unified","Valley High (Continuation)","94568"
"01","75093","6001374",,"2016","7","Alameda","Dublin Unified","Dublin Elementary","94568"
"01","75093","6001390",,"2016","7","Alameda","Dublin Unified","Frederiksen Elementary","94568"
"01","75093","6001424",,"2016","7","Alameda","Dublin Unified","Murray Elementary","94568"
"01","75093","6066484",,"2016","7","Alameda","Dublin Unified","Wells Middle","94568"
"01","75093","6118038",,"2016","7","Alameda","Dublin Unified","James Dougherty Elementary","94568"
"01","75101","0000000",,"2016","6","Alameda","Pleasanton Unified School District","","     "
"01","75101","0130096",,"2016","7","Alameda","Pleasanton Unified School District","Foothill High","94588"
"01","75101","0130252",,"2016","7","Alameda","Pleasanton Unified School District","Village High","94566"
"01","75101","0130583",,"2016","7","Alameda","Pleasanton Unified School District","Amador Valley High","94566"
"01","75101","0175101",,"2016","7","Alameda","Pleasanton Unified School District","Pleasanton Unified District Level Program","94566"
"01","75101","6001366",,"2016","7","Alameda","Pleasanton Unified School District","Donlon Elementary","94588"
"01","75101","6001416",,"2016","7","Alameda","Pleasanton Unified School District","Lydiksen Elementary","94588"
"01","75101","6002315",,"2016","7","Alameda","Pleasanton Unified School District","Alisal Elementary","94566"
"01","75101","6002323",,"2016","7","Alameda","Pleasanton Unified School District","Fairlands Elementary","94588"
"01","75101","6002349",,"2016","7","Alameda","Pleasanton Unified School District","Valley View Elementary","94566"
"01","75101","6002356",,"2016","7","Alameda","Pleasanton Unified School District","Walnut Grove Elementary","94566"
"01","75101","6066500",,"2016","7","Alameda","Pleasanton Unified School District","Harvest Park Middle","94566"
"01","75101","6089361",,"2016","7","Alameda","Pleasanton Unified School District","Vintage Hills Elementary","94566"
"01","75101","6108971",,"2016","7","Alameda","Pleasanton Unified School District","Pleasanton Middle","94566"
"01","75101","6114318",,"2016","7","Alameda","Pleasanton Unified School District","Henry P. Mohr Elementary","94588"
"01","75101","6117592",,"2016","7","Alameda","Pleasanton Unified School District","Thomas S. Hart Middle","94588"
"01","75101","6117600",,"2016","7","Alameda","Pleasanton Unified School District","Phoebe Apperson Hearst Elementary","94566"
"01","75119","0000000",,"2016","6","Alameda","Sunol Glen Unified","","     "
"01","75119","6002711",,"2016","7","Alameda","Sunol Glen Unified","Sunol Glen Elementary","94586"
"01","76372","0000000",,"2016","6","Alameda","Sbe - Livermore Valley Charter","","     "
"01","76653","0000000",,"2016","6","Alameda","Sbe - Livermore Valley Charter Preparato","","     "
"02","00000","0000000",,"2016","5","Alpine","","","     "
"02","10025","0000000",,"2016","6","Alpine","Alpine County Office Of Education","","     "
"02","10025","0230011",,"2016","7","Alpine","Alpine County Office Of Education","Alpine County Opportunity","96120"
"02","61333","0000000",,"2016","6","Alpine","Alpine County Unified School District","","     "
"02","61333","6002794",,"2016","7","Alpine","Alpine County Unified School District","Diamond Valley Elementary","96120"
"03","00000","0000000",,"2016","5","Amador","","","     "
